"patent_id";"patent_name";"publication_number";"publication_date";"application_number";"application_date";"patent_holder";"classification";"cited_patent_name";"cited_publication_number";"cited_publication_date";"cited_application_number";"cited_application_date";"cited_grant_number";"cited_grant_date";"cited_priority_date";"cited_inventors";"cited_patent_holder";"cited_classification";"cited_claims_count";"cited_cited_patents_count";"cited_cited_by_count";"cited_legal_status";"cited_family_to_family_reference";"added_by"
US10003718B2;"""Scanning device with overhead reflecting mirror""";"""US20160173721A1""";"2016/6/16";"""US14/961,381""";"2015/12/7";"""Avision Inc""";"""H04N1/38||H04N1/00018||H04N1/00037||H04N1/00084||""";"""Tetra-mirror multi-reflection scanning module""";"""TWM370897U""";"2009/12/11";"""TW98211865U""";"2009/6/30";"";"";"2009/6/30";"""Ai-Lien Lai,Ching-Yuan Lin,San-Woei Shyu""";"";"";"";"0";"1";"""TW - IP Right Cessation""";FALSE;FALSE
US10003718B2;"""Scanning device with overhead reflecting mirror""";"""US20160173721A1""";"2016/6/16";"""US14/961,381""";"2015/12/7";"""Avision Inc""";"""H04N1/38||H04N1/00018||H04N1/00037||H04N1/00084||""";"""Scanning device""";"""US20130148175A1""";"2013/6/13";"""US13/551,598""";"2012/7/17";"";"2014/6/3";"2011/12/8";"""Pei-Chi Ho,Kwan Ho""";"";H04N1/10||H04N1/1013||H04N1/12||H04N1/1026||H04N2201/0081||H04N2201/0442||;"8";"13";"1";"""TW - , CN - Expired - Fee Related Expired - Fee Related, US - Expired - Fee Related Expired - Fee Related""";FALSE;FALSE
US10003718B2;"""Scanning device with overhead reflecting mirror""";"""US20160173721A1""";"2016/6/16";"""US14/961,381""";"2015/12/7";"""Avision Inc""";"""H04N1/38||H04N1/00018||H04N1/00037||H04N1/00084||""";"""Scanning device""";"""TW201325198A""";"2013/6/16";"""TW100145334A""";"2011/12/8";"""TWI491242B""";"2015/7/1";"2011/12/8";"""Pei-Chi Ho,Kwan Ho""";"";H04N1/10||H04N1/1013||H04N1/12||H04N1/1026||H04N2201/0081||H04N2201/0442||;"8";"13";"1";"""TW - , CN - Expired - Fee Related Expired - Fee Related, US - Expired - Fee Related Expired - Fee Related""";FALSE;FALSE
US10003718B2;"""Scanning device with overhead reflecting mirror""";"""US20160173721A1""";"2016/6/16";"""US14/961,381""";"2015/12/7";"""Avision Inc""";"""H04N1/38||H04N1/00018||H04N1/00037||H04N1/00084||""";"""Scanning device""";"""CN102710884A""";"2012/10/3";"""CN2012100687429A""";"2012/3/16";"""CN102710884B""";"2014/5/21";"2012/3/16";"""���Ǻ�""";"";"";"10";"4";"2";"""CN - Expired - Fee Related""";FALSE;FALSE
US10003718B2;"""Scanning device with overhead reflecting mirror""";"""US20160173721A1""";"2016/6/16";"""US14/961,381""";"2015/12/7";"""Avision Inc""";"""H04N1/38||H04N1/00018||H04N1/00037||H04N1/00084||""";"""Automatic document feeder, image scanning device, and image forming apparatus""";"""US20140140744A1""";"2014/5/22";"""US14/080,961""";"2013/11/15";"";"";"2012/11/16";"""Takeshi Akai,Takashi Fujii,Satoshi Saito,Hiroshi Kubo,Ikuhisa Okamoto,Shinya Kitaoka,Takehisa Shimazu,Kenichiro Morita,Yoshito Suzuki,Takuma ARIGA,Jun Yamada,Kenji Hayasaka,Akihito Kameda,Hiroaki Utagawa,Fumiyuki HEISHI""";"";G03G15/607||;"7";"0";"11";"""JP - Pending, US - Abandoned""";FALSE;TRUE
US10003718B2;"""Scanning device with overhead reflecting mirror""";"""US20160173721A1""";"2016/6/16";"""US14/961,381""";"2015/12/7";"""Avision Inc""";"""H04N1/38||H04N1/00018||H04N1/00037||H04N1/00084||""";"""Multiple background apparatus of scanning instrument and correcting apparatus utilizing the same principle""";"""CN1707306A""";"2005/12/14";"""CN 200410025116""";"2004/6/11";"";"";"2004/6/11";"""������""";"";"";"20";"0";"2";"""CN - Pending""";FALSE;FALSE
US10003721B2;"""Image processing method and image processing device for gray output signal""";"""US20170118381A1""";"2017/4/27";"""US15/293,564""";"2016/10/14";"""Riso Kagaku Corp""";"""H04N1/6022||G06K15/102||H04N1/40087||H04N1/6008||H04N1/6058||G06K2215/0094||G06K2215/101||""";"""Image processing system, image processing method, and program""";"""JP2015142238A""";"2015/8/3";"""JP2014013794A""";"2014/1/28";"""JP6362339B2""";"2018/7/25";"2014/1/28";"""�� ���,Hitoshi Fukamachi,�� ���,�������ƹ�,Hiromitsu Nishikawa,�ƹ� ����""";"";H04N1/6097||;"14";"7";"6";"""JP - Active, US - Active""";FALSE;FALSE
US10003728B2;"""Transmitting settings in a digital imaging system""";"""US20180041677A1""";"2018/2/8";"""US15/788,379""";"2017/10/19";"""International Business Machines Corp""";"""H04N5/232061||H04N5/232||H04N5/23206||H04N5/232933||H04N5/247||""";"""Transmitting Settings in a Digital Imaging System""";"""US20170171442A1""";"2017/6/15";"""US14/970,475""";"2015/12/15";"""US9906701B2""";"2018/2/27";"2015/12/15";"""Anthony C. Spielberg""";"";H04N5/232061||H04N5/232||H04N5/232933||H04N5/247||;"20";"8";"4";"""US - Active Active""";FALSE;FALSE
US10003728B2;"""Transmitting settings in a digital imaging system""";"""US20180041677A1""";"2018/2/8";"""US15/788,379""";"2017/10/19";"""International Business Machines Corp""";"""H04N5/232061||H04N5/232||H04N5/23206||H04N5/232933||H04N5/247||""";"""Handling Operational Settings in a Digital Imaging System""";"""US20170171452A1""";"2017/6/15";"""US14/970,486""";"2015/12/15";"""US10277793B2""";"2019/4/30";"2015/12/15";"""Anthony C. Spielberg""";"";H04N5/23206||H04N5/232061||H04N5/23216||H04N5/23293||H04N5/232933||H04N5/247||;"20";"8";"7";"""US - Active""";FALSE;FALSE
US10003728B2;"""Transmitting settings in a digital imaging system""";"""US20180041677A1""";"2018/2/8";"""US15/788,379""";"2017/10/19";"""International Business Machines Corp""";"""H04N5/232061||H04N5/232||H04N5/23206||H04N5/232933||H04N5/247||""";"""Imaging apparatus, control apparatus, control method therefor, and recording medium""";"""US20140184831A1""";"2014/7/3";"""US14/163,388""";"2014/1/24";"""US9113067B2""";"2015/8/18";"2009/8/27";"""Hajime Watanabe,Hideaki Ohshima""";"";H04N5/23206||G03B17/00||H04N5/23203||H04W76/30||;"18";"12";"22";"""JP - Active, US - Expired - Fee Related""";FALSE;FALSE
US10003729B2;"""Transmitting settings in a digital imaging system""";"""US20180041678A1""";"2018/2/8";"""US15/788,445""";"2017/10/19";"""International Business Machines Corp""";"""H04N5/232061||H04N5/232||H04N5/23206||H04N5/232933||H04N5/247||""";"""Transmitting Settings in a Digital Imaging System""";"""US20170171442A1""";"2017/6/15";"""US14/970,475""";"2015/12/15";"""US9906701B2""";"2018/2/27";"2015/12/15";"""Anthony C. Spielberg""";"";H04N5/232061||H04N5/232||H04N5/232933||H04N5/247||;"20";"8";"4";"""US - Active Active""";FALSE;FALSE
US10003729B2;"""Transmitting settings in a digital imaging system""";"""US20180041678A1""";"2018/2/8";"""US15/788,445""";"2017/10/19";"""International Business Machines Corp""";"""H04N5/232061||H04N5/232||H04N5/23206||H04N5/232933||H04N5/247||""";"""Handling Operational Settings in a Digital Imaging System""";"""US20170171452A1""";"2017/6/15";"""US14/970,486""";"2015/12/15";"""US10277793B2""";"2019/4/30";"2015/12/15";"""Anthony C. Spielberg""";"";H04N5/23206||H04N5/232061||H04N5/23216||H04N5/23293||H04N5/232933||H04N5/247||;"20";"8";"7";"""US - Active""";FALSE;FALSE
US10003729B2;"""Transmitting settings in a digital imaging system""";"""US20180041678A1""";"2018/2/8";"""US15/788,445""";"2017/10/19";"""International Business Machines Corp""";"""H04N5/232061||H04N5/232||H04N5/23206||H04N5/232933||H04N5/247||""";"""Imaging apparatus, control apparatus, control method therefor, and recording medium""";"""US20140184831A1""";"2014/7/3";"""US14/163,388""";"2014/1/24";"""US9113067B2""";"2015/8/18";"2009/8/27";"""Hajime Watanabe,Hideaki Ohshima""";"";H04N5/23206||G03B17/00||H04N5/23203||H04W76/30||;"18";"12";"22";"""JP - Active, US - Expired - Fee Related""";FALSE;FALSE
US10003744B2;"""Solid""";"""US20170374286A1""";"2017/12/28";"""US15/309,885""";"2016/3/4";"""Sony Semiconductor Solutions Corp""";"""H04N5/23267||H04N5/2253||H04N5/23254||H04N5/23258||H04N5/2327||G03B2217/005||""";"""Solid-state imaging device, solid-state imaging device image stabilization method, and camera""";"""JP3517885B2""";"2004/4/12";"""JP08812892A""";"1992/3/11";"""JP3517885B2""";"2004/4/12";"1992/3/11";"""���t ɽ��,�x�� ����""";"";"";"7";"0";"3";"""JP - Expired - Lifetime""";TRUE;TRUE
US10003744B2;"""Solid""";"""US20170374286A1""";"2017/12/28";"""US15/309,885""";"2016/3/4";"""Sony Semiconductor Solutions Corp""";"""H04N5/23267||H04N5/2253||H04N5/23254||H04N5/23258||H04N5/2327||G03B2217/005||""";"""Imaging module, and video camera""";"""JP2008187439A""";"2008/8/14";"""JP2007019093A""";"2007/1/30";"";"";"2007/1/30";"""Seiichiro Sakata,�һ�� ����,Masao Shimao,�ŷ� �uβ,Yoichiro Okumura,��һ�� �´�,Yoji Watanabe,��� ���x""";"";"";"8";"0";"1";"""JP - Pending""";FALSE;FALSE
US10003744B2;"""Solid""";"""US20170374286A1""";"2017/12/28";"""US15/309,885""";"2016/3/4";"""Sony Semiconductor Solutions Corp""";"""H04N5/23267||H04N5/2253||H04N5/23254||H04N5/23258||H04N5/2327||G03B2217/005||""";"""Image capturing apparatus and means for controlling the same""";"""JP2011139168A""";"2011/7/14";"""JP2009296384A""";"2009/12/25";"""JP5448800B2""";"2014/3/19";"2009/12/25";"""Kenichi Miyasako,�tһ �m��""";"";G03B5/00||H04N5/23264||H04N5/23248||H04N5/23267||H04N5/23287||G03B2205/0007||G03B2217/005||;"11";"16";"5";"""JP - Expired - Fee Related, EP - Expired - Fee Related Withdrawn Expired - Fee Related IP Right Grant Expired - Fee Related, US - Active, KR - Expired - Fee Related Withdrawn Expired - Fee Related IP Right Grant Expired - Fee Related, CN - Expired - Fee Related Withdrawn Expired - Fee Related IP Right Grant Expired - Fee Related""";FALSE;FALSE
US10003744B2;"""Solid""";"""US20170374286A1""";"2017/12/28";"""US15/309,885""";"2016/3/4";"""Sony Semiconductor Solutions Corp""";"""H04N5/23267||H04N5/2253||H04N5/23254||H04N5/23258||H04N5/2327||G03B2217/005||""";"""Camera module""";"""US20150264265A1""";"2015/9/17";"""US14/624,732""";"2015/2/18";"";"";"2014/3/14";"""Katsuo Iwata,Takayuki Ogasahara,Kazuhiro Nagata,Ninao Sato""";"";G02B27/0025||H04N5/23267||G06T5/006||H04N5/217||H04N5/2253||H04N5/2254||H04N5/2257||H04N5/3572||G02B27/646||G02B7/08||;"15";"0";"3";"""JP - Pending, US - Abandoned""";FALSE;TRUE
US10003744B2;"""Solid""";"""US20170374286A1""";"2017/12/28";"""US15/309,885""";"2016/3/4";"""Sony Semiconductor Solutions Corp""";"""H04N5/23267||H04N5/2253||H04N5/23254||H04N5/23258||H04N5/2327||G03B2217/005||""";"""Image capturing apparatus""";"""CN100350792C""";"2007/11/21";"""CNB2005100589479A""";"2005/3/25";"""CN100350792C""";"2007/11/21";"2004/4/14";"""ɽ������""";"";H04N9/8042||G02B27/017||G02B27/0172||G02B27/0176||G02B3/14||G03B15/14||G11B27/034||H04N5/2251||H04N5/23203||H04N5/23248||H04N5/23264||H04N5/232941||H04N5/232945||G02B2027/0129||G02B2027/0132||G02B2027/0138||G02B2027/014||G02B2027/0178||G02B2027/0187||H04N5/232123||H04N5/77||H04N9/7921||H04N9/8063||H04N9/8205||H04N9/8227||;"7";"14";"52";"""CN - Expired - Fee Related Active, US - Expired - Fee Related Active""";TRUE;TRUE
US10003744B2;"""Solid""";"""US20170374286A1""";"2017/12/28";"""US15/309,885""";"2016/3/4";"""Sony Semiconductor Solutions Corp""";"""H04N5/23267||H04N5/2253||H04N5/23254||H04N5/23258||H04N5/2327||G03B2217/005||""";"""Electronic camera""";"""CN1838738A""";"2006/9/27";"""CN 200610068276""";"2006/3/22";"";"";"2005/3/25";"""��������""";"";H04N5/232(2006.01);"5";"0";"3";"""CN - Pending""";TRUE;TRUE
US10003744B2;"""Solid""";"""US20170374286A1""";"2017/12/28";"""US15/309,885""";"2016/3/4";"""Sony Semiconductor Solutions Corp""";"""H04N5/23267||H04N5/2253||H04N5/23254||H04N5/23258||H04N5/2327||G03B2217/005||""";"""Image processing apparatus and control method thereof""";"""JP5486280B2""";"2014/5/7";"""JP2009274933A""";"2009/12/2";"""JP5486280B2""";"2014/5/7";"2009/12/2";"""֪�� ��ɽ""";"";"";"6";"3";"1";"""JP - Expired - Fee Related""";TRUE;TRUE
US10003744B2;"""Solid""";"""US20170374286A1""";"2017/12/28";"""US15/309,885""";"2016/3/4";"""Sony Semiconductor Solutions Corp""";"""H04N5/23267||H04N5/2253||H04N5/23254||H04N5/23258||H04N5/2327||G03B2217/005||""";"""Method and device for correcting error, detecting angular speed and controlling mouse, and space mouse""";"""CN102410845B""";"2014/9/10";"""CN201110234862.7A""";"2011/8/16";"""CN102410845B""";"2014/9/10";"2011/8/16";"""����,������,����,��Ԫ��,����""";"";G01C25/005||G06F3/038||;"38";"10";"2";"""CN - Active Application Filing, WO - Active Application Filing""";TRUE;TRUE
US10003745B2;"""Imaging apparatus, imaging method and program, and reproduction apparatus""";"""US20170155844A1""";"2017/6/1";"""US15/320,782""";"2015/6/23";"""Sony Corp""";"""H04N5/23274||G03B17/00||G03B7/00||H04N5/23254||H04N5/23258||H04N5/23264||H04N5/2353||H04N5/345||H04N5/347||H04N5/3535||H04N5/3745||G03B2207/005||G03B2217/005||""";"""Imaging apparatus, camera shake compensation system, portable telephone and hand shake compensation method""";"""JP2006184679A""";"2006/7/13";"""JP2004379222A""";"2004/12/28";"""JP4586534B2""";"2010/11/24";"2004/12/28";"""Clark Ian,����`�� ������,Poon Yunis,�ש`�� ��˥�""";"";H04N5/23248||G06T5/003||H04N5/23258||H04N5/2329||G06T2207/20201||;"11";"9";"34";"""JP - Active, US - Active""";FALSE;FALSE
US10003745B2;"""Imaging apparatus, imaging method and program, and reproduction apparatus""";"""US20170155844A1""";"2017/6/1";"""US15/320,782""";"2015/6/23";"""Sony Corp""";"""H04N5/23274||G03B17/00||G03B7/00||H04N5/23254||H04N5/23258||H04N5/23264||H04N5/2353||H04N5/345||H04N5/347||H04N5/3535||H04N5/3745||G03B2207/005||G03B2217/005||""";"""Imaging device and processing method of imaging result""";"""JP2006197192A""";"2006/7/27";"""JP2005006178A""";"2005/1/13";"""JP4277216B2""";"2009/6/10";"2005/1/13";"""Seiji Kobayashi,�˾ С��""";"";H01L27/1462||H04N5/23254||H01L27/14607||H01L27/14621||H01L27/14623||H01L27/14627||H01L27/14634||H01L27/14636||H04N5/145||H04N5/232||H04N5/23248||H04N5/23251||H04N5/2351||H04N5/2352||H04N5/2353||H04N5/345||H04N5/351||H04N5/379||;"7";"37";"39";"""JP - Active Ceased Active IP Right Cessation Application Filing Application Discontinuation IP Right Grant Pending IP Right Grant Application Filing Expired - Fee Related Abandoned IP Right Cessation, AU - Active Ceased Active IP Right Cessation Application Filing Application Discontinuation IP Right Grant Pending IP Right Grant Application Filing Expired - Fee Related Abandoned IP Right Cessation, EP - Active Ceased Active IP Right Cessation Application Filing Application Discontinuation IP Right Grant Pending IP Right Grant Application Filing Expired - Fee Related Abandoned IP Right Cessation, BR - Active Ceased Active IP Right Cessation Application Filing Application Discontinuation IP Right Grant Pending IP Right Grant Application Filing Expired - Fee Related Abandoned IP Right Cessation, WO - Active Ceased Active IP Right Cessation Application Filing Application Discontinuation IP Right Grant Pending IP Right Grant Application Filing Expired - Fee Related Abandoned IP Right Cessation, KR - Active Ceased Active IP Right Cessation Application Filing Application Discontinuation IP Right Grant Pending IP Right Grant Application Filing Expired - Fee Related Abandoned IP Right Cessation, MX - Active Ceased Active IP Right Cessation Application Filing Application Discontinuation IP Right Grant Pending IP Right Grant Application Filing Expired - Fee Related Abandoned IP Right Cessation, CN - Active Ceased Active IP Right Cessation Application Filing Application Discontinuation IP Right Grant Pending IP Right Grant Application Filing Expired - Fee Related Abandoned IP Right Cessation, US - Active, CA - Active Ceased Active IP Right Cessation Application Filing Application Discontinuation IP Right Grant Pending IP Right Grant Application Filing Expired - Fee Related Abandoned IP Right Cessation, RU - Active Ceased Active IP Right Cessation Application Filing Application Discontinuation IP Right Grant Pending IP Right Grant Application Filing Expired - Fee Related Abandoned IP Right Cessation""";FALSE;FALSE
US10003745B2;"""Imaging apparatus, imaging method and program, and reproduction apparatus""";"""US20170155844A1""";"2017/6/1";"""US15/320,782""";"2015/6/23";"""Sony Corp""";"""H04N5/23274||G03B17/00||G03B7/00||H04N5/23254||H04N5/23258||H04N5/23264||H04N5/2353||H04N5/345||H04N5/347||H04N5/3535||H04N5/3745||G03B2207/005||G03B2217/005||""";"""Image processing apparatus and image processing method""";"""US8351511B2""";"2013/1/8";"""US12/474,892""";"2009/5/29";"""US8351511B2""";"2013/1/8";"2008/6/2";"""Koji Mitsuya,Tohru Kurata""";"";H04N5/23248||G06T7/238||H04N19/51||H04N19/52||H04N19/523||H04N19/527||H04N19/53||H04N19/567||H04N19/57||H04N5/23254||H04N5/23267||G06T2207/10016||G06T2207/20021||;"11";"11";"72";"""JP - Pending, US - Expired - Fee Related Expired - Fee Related, CN - Expired - Fee Related Expired - Fee Related""";FALSE;TRUE
US10003745B2;"""Imaging apparatus, imaging method and program, and reproduction apparatus""";"""US20170155844A1""";"2017/6/1";"""US15/320,782""";"2015/6/23";"""Sony Corp""";"""H04N5/23274||G03B17/00||G03B7/00||H04N5/23254||H04N5/23258||H04N5/23264||H04N5/2353||H04N5/345||H04N5/347||H04N5/3535||H04N5/3745||G03B2207/005||G03B2217/005||""";"""Image sensing apparatus for correcting image distortion caused by hand shake, and control method thereof""";"""US8970712B2""";"2015/3/3";"""US13/407,897""";"2012/2/29";"""US8970712B2""";"2015/3/3";"2011/3/22";"""Yu Narita""";"";H04N5/3532||H04N5/23254||;"8";"8";"19";"""JP - Active, US - Active Active, CN - Active Active""";FALSE;TRUE
US10003784B2;"""Stereo image matching apparatus and method requiring small calculation""";"""US20180014001A1""";"2018/1/11";"""US15/367,770""";"2016/12/2";"""Hyundai Motor Co""";"""G01B11/24||H04N13/156||H04N13/239||H04N13/004||G06T7/593||H04N13/0022||H04N13/106||H04N13/128||H04N13/246||G06T2207/10012||G06T2207/30236||G06T2207/30261||H04N2013/0081||""";"""Camera image evaluation and correction method for stereo matching and stereo camera system thereof""";"""KR20110071207A""";"2011/6/29";"""KR1020090127711A""";"2009/12/21";"";"";"2009/12/21";"""???,???,???,???""";"";H04N13/161||H04N13/167||H04N13/327||;"1";"0";"3";"""KR - Application Discontinuation""";TRUE;TRUE
